Rule   (Support, Confidence) 
Gene SRY1 high,Gene ARG1,ARG10 high -> Gene RIB5 high  (13.3333%, 88.8889%)
Gene RIB5 high,Gene ARG1,ARG10 high -> Gene SRY1 high  (13.3333%, 90.9091%)
Gene SRY1 high,Gene YBR147W high -> Gene SNO1 high  (13.3333%, 93.0233%)
Gene SRY1 high,Gene YIL117C high -> Gene SNO1 high  (13.3333%, 93.0233%)
Gene SRY1 high,Gene ATR1,SNQ1 high -> Gene SNO1 high  (13.3333%, 95.2381%)
Gene SNO1 high,Gene ATR1,SNQ1 high -> Gene SRY1 high  (13.3333%, 83.3333%)
Gene HIS4 high -> Gene SRY1 high,Gene SNO1 high  (13.3333%, 83.3333%)
Gene SRY1 high,Gene HIS4 high -> Gene SNO1 high  (13.3333%, 100%)
Gene SNO1 high,Gene HIS4 high -> Gene SRY1 high  (13.3333%, 86.9565%)
Gene SRY1 high,Gene PCL5 high -> Gene YBR047W high  (13.3333%, 81.6327%)
Gene SRY1 high,Gene YBR047W high -> Gene PCL5 high  (13.3333%, 86.9565%)
Gene SRY1 high,Gene PCL5 high -> Gene BNA1,HAD1 high  (13.3333%, 81.6327%)
Gene SRY1 high,Gene BNA1,HAD1 high -> Gene PCL5 high  (13.3333%, 90.9091%)
Gene PCL5 high,Gene BNA1,HAD1 high -> Gene SRY1 high  (13.3333%, 86.9565%)
Gene SRY1 high,Gene PCL5 high -> Gene YOL118C high  (13.3333%, 81.6327%)
Gene SRY1 high,Gene YOL118C high -> Gene PCL5 high  (13.3333%, 85.1064%)
Gene PCL5 high,Gene YOL118C high -> Gene SRY1 high  (13.3333%, 83.3333%)
Gene SRY1 high,Gene CPA2 high -> Gene ARG5,6 high  (13.3333%, 86.9565%)
Gene SRY1 high,Gene ARG5,6 high -> Gene CPA2 high  (13.3333%, 88.8889%)
Gene CPA2 high,Gene ARG5,6 high -> Gene SRY1 high  (13.3333%, 83.3333%)
Gene SRY1 high,Gene CPA2 high -> Gene YPL033C high  (13.3333%, 86.9565%)
Gene SRY1 high,Gene YPL033C high -> Gene CPA2 high  (13.3333%, 88.8889%)
Gene CPA2 high,Gene YPL033C high -> Gene SRY1 high  (13.3333%, 88.8889%)
Gene SRY1 high,Gene YMR097C high -> Gene YHR029C high  (13.3333%, 93.0233%)
Gene YMR097C high,Gene YHR029C high -> Gene SRY1 high  (13.3333%, 90.9091%)
Gene SRY1 high,Gene YOL119C high -> Gene CTF13,CBF3C high  (13.3333%, 93.0233%)
Gene CTF13,CBF3C high,Gene YOL119C high -> Gene SRY1 high  (13.3333%, 86.9565%)
Gene LYS20 high -> Gene YGL117W high  (13%, 86.6667%)
Gene YHM1 high -> Gene SRY1 high  (13%, 92.8571%)
Gene YHM1 high -> Gene PCL5 high  (13%, 92.8571%)
Gene ADH5 high -> Gene RIB5 high  (13%, 90.6977%)
Gene ADH5 high -> Gene CPA2 high  (13%, 90.6977%)
Gene ADH5 high -> Gene YHR029C high  (13%, 90.6977%)
Gene LYS20 high -> Gene PCL5 high  (13%, 86.6667%)
Gene HIS3,HIS10 high -> Gene PCL5 high  (13%, 92.8571%)
Gene HXK1 high -> Gene GPH1 high  (13%, 88.6364%)
Gene LYS20 high -> Gene CTF13,CBF3C high  (13%, 86.6667%)
Gene LYS20 high -> Gene LYS1 high  (13%, 86.6667%)
Gene LYS20 high -> Gene YHR029C high  (13%, 86.6667%)
Gene SPI1 high -> Gene HSP12,GLP1,HOR5 high  (13%, 82.9787%)
Gene ARG3 high -> Gene ARG5,6 high  (13%, 84.7826%)
Gene YJR130C high -> Gene ECM40,ARG7 high  (13%, 82.9787%)
Gene HIS3,HIS10 high -> Gene LYS1 high  (13%, 92.8571%)
Gene HIS3,HIS10 high -> Gene SNZ1 high  (13%, 92.8571%)
Gene NIT1 high -> Gene CTF13,CBF3C high  (13%, 97.5%)
Gene YJR130C high -> Gene YPL033C high  (13%, 82.9787%)
Gene HIS4 high -> Gene BNA1,HAD1 high  (13%, 81.25%)
Gene YJR130C high -> Gene ARG1,ARG10 high  (13%, 82.9787%)
Gene NCE103 high,Gene YGL117W high -> Gene SNO1 high  (13%, 88.6364%)
Gene NCE103 high,Gene SNO1 high -> Gene YGL117W high  (13%, 81.25%)
Gene NCE103 high,Gene HIS5 high -> Gene YOL118C high  (13%, 92.8571%)
Gene NCE103 high,Gene YOL118C high -> Gene HIS5 high  (13%, 88.6364%)
Gene NCE103 high,Gene YER175C high -> Gene CTF13,CBF3C high  (13%, 88.6364%)
Gene NCE103 high,Gene CTF13,CBF3C high -> Gene YER175C high  (13%, 86.6667%)
Gene NCE103 high,Gene SNO1 high -> Gene YOL118C high  (13%, 81.25%)
Gene NCE103 high,Gene YOL118C high -> Gene SNO1 high  (13%, 88.6364%)
Gene NCE103 high,Gene CPA2 high -> Gene YOL118C high  (13%, 90.6977%)
Gene NCE103 high,Gene YOL118C high -> Gene CPA2 high  (13%, 88.6364%)
Gene NCE103 high,Gene CTF13,CBF3C high -> Gene YBR047W high  (13%, 86.6667%)
Gene NCE103 high,Gene YBR047W high -> Gene CTF13,CBF3C high  (13%, 86.6667%)
Gene NCE103 high,Gene YOL118C high -> Gene SNZ1 high  (13%, 88.6364%)
Gene VID24 high,Gene SNO1 high -> Gene YBR047W high  (13%, 92.8571%)
Gene VID24 high,Gene YBR047W high -> Gene SNO1 high  (13%, 90.6977%)
Gene VID24 high,Gene CTF13,CBF3C high -> Gene SNZ1 high  (13%, 100%)
Gene VID24 high,Gene SNZ1 high -> Gene CTF13,CBF3C high  (13%, 84.7826%)
Gene YGL117W high,Gene ARG4 high -> Gene ECM40,ARG7 high  (13%, 81.25%)
Gene YGL117W high,Gene ECM40,ARG7 high -> Gene ARG4 high  (13%, 88.6364%)
Gene ARG4 high,Gene ECM40,ARG7 high -> Gene YGL117W high  (13%, 90.6977%)
Gene YGL117W high,Gene ARG4 high -> Gene YMR097C high  (13%, 81.25%)
Gene YGL117W high,Gene YMR097C high -> Gene ARG4 high  (13%, 82.9787%)
Gene ARG4 high,Gene YMR097C high -> Gene YGL117W high  (13%, 97.5%)
Gene YJR130C high -> Gene YGL117W high,Gene ARG4 high  (13%, 82.9787%)
Gene YGL117W high,Gene ARG4 high -> Gene YJR130C high  (13%, 81.25%)
Gene YGL117W high,Gene YJR130C high -> Gene ARG4 high  (13%, 84.7826%)
Gene ARG4 high,Gene YJR130C high -> Gene YGL117W high  (13%, 97.5%)
Gene YHM1 high -> Gene YGL117W high,Gene HIS5 high  (13%, 92.8571%)
Gene YGL117W high,Gene YHM1 high -> Gene HIS5 high  (13%, 97.5%)
Gene YGL117W high,Gene HIS5 high -> Gene YHM1 high  (13%, 82.9787%)
Gene YHM1 high,Gene HIS5 high -> Gene YGL117W high  (13%, 97.5%)
Gene YHM1 high -> Gene YGL117W high,Gene CPA2 high  (13%, 92.8571%)
Gene YGL117W high,Gene YHM1 high -> Gene CPA2 high  (13%, 97.5%)
Gene YHM1 high,Gene CPA2 high -> Gene YGL117W high  (13%, 97.5%)
Gene YHM1 high -> Gene YGL117W high,Gene CTF13,CBF3C high  (13%, 92.8571%)
Gene YGL117W high,Gene YHM1 high -> Gene CTF13,CBF3C high  (13%, 97.5%)
Gene YHM1 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (13%, 97.5%)
Gene YHM1 high -> Gene YGL117W high,Gene YHR029C high  (13%, 92.8571%)
Gene YGL117W high,Gene YHM1 high -> Gene YHR029C high  (13%, 97.5%)
Gene YHM1 high,Gene YHR029C high -> Gene YGL117W high  (13%, 95.122%)
Gene YHM1 high -> Gene YGL117W high,Gene YOL118C high  (13%, 92.8571%)
Gene YGL117W high,Gene YHM1 high -> Gene YOL118C high  (13%, 97.5%)
Gene YHM1 high,Gene YOL118C high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene YBR147W high -> Gene SRY1 high  (13%, 81.25%)
Gene SRY1 high,Gene YBR147W high -> Gene YGL117W high  (13%, 90.6977%)
Gene YGL117W high,Gene ATR1,SNQ1 high -> Gene SRY1 high  (13%, 90.6977%)
Gene SRY1 high,Gene ATR1,SNQ1 high -> Gene YGL117W high  (13%, 92.8571%)
Gene YJR130C high -> Gene YGL117W high,Gene SRY1 high  (13%, 82.9787%)
Gene YGL117W high,Gene YJR130C high -> Gene SRY1 high  (13%, 84.7826%)
Gene SRY1 high,Gene YJR130C high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene BOP2 high -> Gene SRY1 high  (13%, 86.6667%)
Gene SRY1 high,Gene BOP2 high -> Gene YGL117W high  (13%, 95.122%)
Gene HIS4 high -> Gene YGL117W high,Gene SRY1 high  (13%, 81.25%)
Gene YGL117W high,Gene HIS4 high -> Gene SRY1 high  (13%, 90.6977%)
Gene SRY1 high,Gene HIS4 high -> Gene YGL117W high  (13%, 97.5%)
Gene HIS4 high -> Gene YGL117W high,Gene HIS5 high  (13%, 81.25%)
Gene YGL117W high,Gene HIS5 high -> Gene HIS4 high  (13%, 82.9787%)
Gene YGL117W high,Gene HIS4 high -> Gene HIS5 high  (13%, 90.6977%)
Gene HIS5 high,Gene HIS4 high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene BOP2 high -> Gene YER175C high  (13%, 86.6667%)
Gene YER175C high,Gene BOP2 high -> Gene YGL117W high  (13%, 88.6364%)
Gene ADH5 high -> Gene YGL117W high,Gene CTF13,CBF3C high  (13%, 90.6977%)
Gene YGL117W high,Gene ADH5 high -> Gene CTF13,CBF3C high  (13%, 95.122%)
Gene ADH5 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (13%, 97.5%)
Gene ADH5 high -> Gene YGL117W high,Gene YBR047W high  (13%, 90.6977%)
Gene YGL117W high,Gene ADH5 high -> Gene YBR047W high  (13%, 95.122%)
Gene ADH5 high,Gene YBR047W high -> Gene YGL117W high  (13%, 97.5%)
Gene IDP1 high -> Gene YGL117W high,Gene SNO1 high  (13%, 90.6977%)
Gene YGL117W high,Gene IDP1 high -> Gene SNO1 high  (13%, 97.5%)
Gene SNO1 high,Gene IDP1 high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene YBR147W high -> Gene PCL5 high  (13%, 81.25%)
Gene PCL5 high,Gene YBR147W high -> Gene YGL117W high  (13%, 90.6977%)
Gene HIS4 high -> Gene YGL117W high,Gene PCL5 high  (13%, 81.25%)
Gene YGL117W high,Gene HIS4 high -> Gene PCL5 high  (13%, 90.6977%)
Gene PCL5 high,Gene HIS4 high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene ATR1,SNQ1 high -> Gene CPA2 high  (13%, 90.6977%)
Gene CPA2 high,Gene ATR1,SNQ1 high -> Gene YGL117W high  (13%, 88.6364%)
Gene YGL117W high,Gene BOP2 high -> Gene CPA2 high  (13%, 86.6667%)
Gene CPA2 high,Gene BOP2 high -> Gene YGL117W high  (13%, 92.8571%)
Gene YGL117W high,Gene YBR147W high -> Gene ARG5,6 high  (13%, 81.25%)
Gene ARG5,6 high,Gene YBR147W high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene YPL033C high -> Gene ARG5,6 high  (13%, 82.9787%)
Gene ARG5,6 high,Gene YPL033C high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene YPL250C high -> Gene ARG5,6 high  (13%, 86.6667%)
Gene ARG5,6 high,Gene YPL250C high -> Gene YGL117W high  (13%, 92.8571%)
Gene YJR130C high -> Gene YGL117W high,Gene ARG5,6 high  (13%, 82.9787%)
Gene YGL117W high,Gene YJR130C high -> Gene ARG5,6 high  (13%, 84.7826%)
Gene ARG5,6 high,Gene YJR130C high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene YBR147W high -> Gene YPL033C high  (13%, 81.25%)
Gene YGL117W high,Gene YPL033C high -> Gene YBR147W high  (13%, 82.9787%)
Gene YBR147W high,Gene YPL033C high -> Gene YGL117W high  (13%, 88.6364%)
Gene YGL117W high,Gene ECM40,ARG7 high -> Gene CTF13,CBF3C high  (13%, 88.6364%)
Gene ECM40,ARG7 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (13%, 88.6364%)
Gene YGL117W high,Gene ECM40,ARG7 high -> Gene YBR047W high  (13%, 88.6364%)
Gene ECM40,ARG7 high,Gene YBR047W high -> Gene YGL117W high  (13%, 90.6977%)
Gene YGL117W high,Gene ECM40,ARG7 high -> Gene ARG1,ARG10 high  (13%, 88.6364%)
Gene ECM40,ARG7 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (13%, 90.6977%)
Gene YGL117W high,Gene YIL117C high -> Gene YBR047W high  (13%, 86.6667%)
Gene YIL117C high,Gene YBR047W high -> Gene YGL117W high  (13%, 82.9787%)
Gene YGL117W high,Gene YIL117C high -> Gene YOL118C high  (13%, 86.6667%)
Gene YIL117C high,Gene YOL118C high -> Gene YGL117W high  (13%, 95.122%)
Gene IDP1 high -> Gene YGL117W high,Gene CTF13,CBF3C high  (13%, 90.6977%)
Gene YGL117W high,Gene IDP1 high -> Gene CTF13,CBF3C high  (13%, 97.5%)
Gene CTF13,CBF3C high,Gene IDP1 high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene URA10 high -> Gene CTF13,CBF3C high  (13%, 100%)
Gene CTF13,CBF3C high,Gene URA10 high -> Gene YGL117W high  (13%, 88.6364%)
Gene YJR130C high -> Gene YGL117W high,Gene YPL033C high  (13%, 82.9787%)
Gene YGL117W high,Gene YPL033C high -> Gene YJR130C high  (13%, 82.9787%)
Gene YGL117W high,Gene YJR130C high -> Gene YPL033C high  (13%, 84.7826%)
Gene YPL033C high,Gene YJR130C high -> Gene YGL117W high  (13%, 100%)
Gene YGL117W high,Gene YPL250C high -> Gene LYS1 high  (13%, 86.6667%)
Gene YPL250C high,Gene LYS1 high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene YPL250C high -> Gene YHR029C high  (13%, 86.6667%)
Gene YPL250C high,Gene YHR029C high -> Gene YGL117W high  (13%, 92.8571%)
Gene YGL117W high,Gene BOP2 high -> Gene YBR047W high  (13%, 86.6667%)
Gene YBR047W high,Gene BOP2 high -> Gene YGL117W high  (13%, 86.6667%)
Gene HIS4 high -> Gene YGL117W high,Gene YBR047W high  (13%, 81.25%)
Gene YGL117W high,Gene HIS4 high -> Gene YBR047W high  (13%, 90.6977%)
Gene YBR047W high,Gene HIS4 high -> Gene YGL117W high  (13%, 97.5%)
Gene HIS4 high -> Gene YGL117W high,Gene BNA1,HAD1 high  (13%, 81.25%)
Gene YGL117W high,Gene HIS4 high -> Gene BNA1,HAD1 high  (13%, 90.6977%)
Gene BNA1,HAD1 high,Gene HIS4 high -> Gene YGL117W high  (13%, 100%)
Gene YGL117W high,Gene ATR1,SNQ1 high -> Gene YOL118C high  (13%, 90.6977%)
Gene ATR1,SNQ1 high,Gene YOL118C high -> Gene YGL117W high  (13%, 82.9787%)
Gene YGL117W high,Gene URA10 high -> Gene SNZ1 high  (13%, 100%)
Gene SNZ1 high,Gene URA10 high -> Gene YGL117W high  (13%, 86.6667%)
Gene YJR130C high -> Gene YGL117W high,Gene ARG1,ARG10 high  (13%, 82.9787%)
Gene YGL117W high,Gene YJR130C high -> Gene ARG1,ARG10 high  (13%, 84.7826%)
Gene YJR130C high,Gene ARG1,ARG10 high -> Gene YGL117W high  (13%, 100%)
Gene YGL117W high,Gene YOL119C high -> Gene ARG1,ARG10 high  (13%, 84.7826%)
Gene YOL119C high,Gene ARG1,ARG10 high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene BOP2 high -> Gene YOL118C high  (13%, 86.6667%)
Gene BOP2 high,Gene YOL118C high -> Gene YGL117W high  (13%, 97.5%)
Gene IDP1 high -> Gene YGL117W high,Gene ARG1,ARG10 high  (13%, 90.6977%)
Gene YGL117W high,Gene IDP1 high -> Gene ARG1,ARG10 high  (13%, 97.5%)
Gene IDP1 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (13%, 95.122%)
Gene ARG4 high,Gene SRY1 high -> Gene LYS1 high  (13%, 92.8571%)
Gene ARG4 high,Gene LYS1 high -> Gene SRY1 high  (13%, 81.25%)
Gene SRY1 high,Gene LYS1 high -> Gene ARG4 high  (13%, 81.25%)
Gene ARG4 high,Gene SRY1 high -> Gene ARG1,ARG10 high  (13%, 92.8571%)
Gene ARG4 high,Gene ARG1,ARG10 high -> Gene SRY1 high  (13%, 82.9787%)
Gene SRY1 high,Gene ARG1,ARG10 high -> Gene ARG4 high  (13%, 86.6667%)
Gene ARG4 high,Gene HIS5 high -> Gene ECM40,ARG7 high  (13%, 84.7826%)
Gene ARG4 high,Gene ECM40,ARG7 high -> Gene HIS5 high  (13%, 90.6977%)
Gene HIS5 high,Gene ECM40,ARG7 high -> Gene ARG4 high  (13%, 92.8571%)
Gene ARG4 high,Gene HIS5 high -> Gene YBR047W high  (13%, 84.7826%)
Gene ARG4 high,Gene YBR047W high -> Gene HIS5 high  (13%, 88.6364%)
Gene HIS5 high,Gene YBR047W high -> Gene ARG4 high  (13%, 90.6977%)
Gene ARG4 high,Gene HIS5 high -> Gene BNA1,HAD1 high  (13%, 84.7826%)
Gene ARG4 high,Gene BNA1,HAD1 high -> Gene HIS5 high  (13%, 90.6977%)
Gene HIS5 high,Gene BNA1,HAD1 high -> Gene ARG4 high  (13%, 92.8571%)
Gene ARG4 high,Gene YER175C high -> Gene YBR047W high  (13%, 86.6667%)
Gene ARG4 high,Gene YBR047W high -> Gene YER175C high  (13%, 88.6364%)
Gene ARG4 high,Gene YER175C high -> Gene YHR029C high  (13%, 86.6667%)
Gene ARG4 high,Gene YHR029C high -> Gene YER175C high  (13%, 88.6364%)
Gene ARG4 high,Gene YBR147W high -> Gene SNO1 high  (13%, 97.5%)
Gene YJR130C high -> Gene ARG4 high,Gene SNO1 high  (13%, 82.9787%)
Gene ARG4 high,Gene YJR130C high -> Gene SNO1 high  (13%, 97.5%)
Gene SNO1 high,Gene YJR130C high -> Gene ARG4 high  (13%, 88.6364%)
Gene ARG4 high,Gene PCL5 high -> Gene BNA1,HAD1 high  (13%, 81.25%)
Gene ARG4 high,Gene BNA1,HAD1 high -> Gene PCL5 high  (13%, 90.6977%)
Gene PCL5 high,Gene BNA1,HAD1 high -> Gene ARG4 high  (13%, 84.7826%)
Gene ARG4 high,Gene YOL119C high -> Gene CPA2 high  (13%, 95.122%)
Gene CPA2 high,Gene YOL119C high -> Gene ARG4 high  (13%, 92.8571%)
Gene HIS4 high -> Gene ARG4 high,Gene CPA2 high  (13%, 81.25%)
Gene ARG4 high,Gene HIS4 high -> Gene CPA2 high  (13%, 97.5%)
Gene CPA2 high,Gene HIS4 high -> Gene ARG4 high  (13%, 90.6977%)
Gene ARG4 high,Gene ARG5,6 high -> Gene YHR029C high  (13%, 88.6364%)
Gene ARG4 high,Gene YHR029C high -> Gene ARG5,6 high  (13%, 88.6364%)
Gene ARG5,6 high,Gene YHR029C high -> Gene ARG4 high  (13%, 84.7826%)
Gene ARG4 high,Gene ARG5,6 high -> Gene YOL118C high  (13%, 88.6364%)
Gene ARG4 high,Gene YOL118C high -> Gene ARG5,6 high  (13%, 86.6667%)
Gene ARG5,6 high,Gene YOL118C high -> Gene ARG4 high  (13%, 88.6364%)
Gene ARG4 high,Gene YBR147W high -> Gene SNZ1 high  (13%, 97.5%)
Gene ARG4 high,Gene CTF13,CBF3C high -> Gene YOL119C high  (13%, 81.25%)
Gene ARG4 high,Gene YOL119C high -> Gene CTF13,CBF3C high  (13%, 95.122%)
Gene CTF13,CBF3C high,Gene YOL119C high -> Gene ARG4 high  (13%, 84.7826%)
Gene YJR130C high -> Gene ARG4 high,Gene LYS1 high  (13%, 82.9787%)
Gene ARG4 high,Gene LYS1 high -> Gene YJR130C high  (13%, 81.25%)
Gene ARG4 high,Gene YJR130C high -> Gene LYS1 high  (13%, 97.5%)
Gene LYS1 high,Gene YJR130C high -> Gene ARG4 high  (13%, 92.8571%)
Gene ARG4 high,Gene LYS1 high -> Gene YOL119C high  (13%, 81.25%)
Gene ARG4 high,Gene YOL119C high -> Gene LYS1 high  (13%, 95.122%)
Gene LYS1 high,Gene YOL119C high -> Gene ARG4 high  (13%, 86.6667%)
Gene YJR130C high -> Gene ARG4 high,Gene SNZ1 high  (13%, 82.9787%)
Gene ARG4 high,Gene YJR130C high -> Gene SNZ1 high  (13%, 97.5%)
Gene SNZ1 high,Gene YJR130C high -> Gene ARG4 high  (13%, 84.7826%)
Gene YHM1 high -> Gene SRY1 high,Gene SNO1 high  (13%, 92.8571%)
Gene YHM1 high,Gene SRY1 high -> Gene SNO1 high  (13%, 100%)
Gene YHM1 high,Gene SNO1 high -> Gene SRY1 high  (13%, 92.8571%)
Gene YHM1 high -> Gene SRY1 high,Gene LYS1 high  (13%, 92.8571%)
Gene YHM1 high,Gene SRY1 high -> Gene LYS1 high  (13%, 100%)
Gene YHM1 high,Gene LYS1 high -> Gene SRY1 high  (13%, 92.8571%)
Gene SRY1 high,Gene LYS1 high -> Gene YHM1 high  (13%, 81.25%)
Gene YHM1 high -> Gene SRY1 high,Gene SNZ1 high  (13%, 92.8571%)
Gene YHM1 high,Gene SRY1 high -> Gene SNZ1 high  (13%, 100%)
Gene YHM1 high,Gene SNZ1 high -> Gene SRY1 high  (13%, 92.8571%)
Gene YHM1 high -> Gene SRY1 high,Gene YOL118C high  (13%, 92.8571%)
Gene YHM1 high,Gene SRY1 high -> Gene YOL118C high  (13%, 100%)
Gene YHM1 high,Gene YOL118C high -> Gene SRY1 high  (13%, 95.122%)
Gene SRY1 high,Gene YOL118C high -> Gene YHM1 high  (13%, 82.9787%)
Gene YHM1 high -> Gene HIS5 high,Gene PCL5 high  (13%, 92.8571%)
Gene YHM1 high,Gene HIS5 high -> Gene PCL5 high  (13%, 97.5%)
Gene YHM1 high,Gene PCL5 high -> Gene HIS5 high  (13%, 100%)
Gene YHM1 high -> Gene HIS5 high,Gene CPA2 high  (13%, 92.8571%)
Gene YHM1 high,Gene HIS5 high -> Gene CPA2 high  (13%, 97.5%)
Gene YHM1 high,Gene CPA2 high -> Gene HIS5 high  (13%, 97.5%)
Gene YHM1 high -> Gene HIS5 high,Gene CTF13,CBF3C high  (13%, 92.8571%)
Gene YHM1 high,Gene HIS5 high -> Gene CTF13,CBF3C high  (13%, 97.5%)
Gene YHM1 high,Gene CTF13,CBF3C high -> Gene HIS5 high  (13%, 97.5%)
Gene HIS5 high,Gene CTF13,CBF3C high -> Gene YHM1 high  (13%, 82.9787%)
Gene YHM1 high -> Gene HIS5 high,Gene YHR029C high  (13%, 92.8571%)
Gene YHM1 high,Gene HIS5 high -> Gene YHR029C high  (13%, 97.5%)
Gene YHM1 high,Gene YHR029C high -> Gene HIS5 high  (13%, 95.122%)
Gene HIS5 high,Gene YHR029C high -> Gene YHM1 high  (13%, 86.6667%)
Gene YHM1 high -> Gene HIS5 high,Gene YOL118C high  (13%, 92.8571%)
Gene YHM1 high,Gene HIS5 high -> Gene YOL118C high  (13%, 97.5%)
Gene YHM1 high,Gene YOL118C high -> Gene HIS5 high  (13%, 95.122%)
Gene YHM1 high -> Gene SNO1 high,Gene PCL5 high  (13%, 92.8571%)
Gene YHM1 high,Gene SNO1 high -> Gene PCL5 high  (13%, 92.8571%)
Gene YHM1 high,Gene PCL5 high -> Gene SNO1 high  (13%, 100%)
Gene YHM1 high -> Gene PCL5 high,Gene LYS1 high  (13%, 92.8571%)
Gene YHM1 high,Gene PCL5 high -> Gene LYS1 high  (13%, 100%)
Gene YHM1 high,Gene LYS1 high -> Gene PCL5 high  (13%, 92.8571%)
Gene YHM1 high -> Gene PCL5 high,Gene SNZ1 high  (13%, 92.8571%)
Gene YHM1 high,Gene PCL5 high -> Gene SNZ1 high  (13%, 100%)
Gene YHM1 high,Gene SNZ1 high -> Gene PCL5 high  (13%, 92.8571%)
Gene YHM1 high -> Gene CPA2 high,Gene CTF13,CBF3C high  (13%, 92.8571%)
Gene YHM1 high,Gene CPA2 high -> Gene CTF13,CBF3C high  (13%, 97.5%)
Gene YHM1 high,Gene CTF13,CBF3C high -> Gene CPA2 high  (13%, 97.5%)
Gene YHM1 high -> Gene CPA2 high,Gene YHR029C high  (13%, 92.8571%)
Gene YHM1 high,Gene CPA2 high -> Gene YHR029C high  (13%, 97.5%)
Gene YHM1 high,Gene YHR029C high -> Gene CPA2 high  (13%, 95.122%)
Gene YHM1 high -> Gene CPA2 high,Gene YOL118C high  (13%, 92.8571%)
Gene YHM1 high,Gene CPA2 high -> Gene YOL118C high  (13%, 97.5%)
Gene YHM1 high,Gene YOL118C high -> Gene CPA2 high  (13%, 95.122%)
Gene YHM1 high -> Gene CTF13,CBF3C high,Gene YOL118C high  (13%, 92.8571%)
Gene YHM1 high,Gene CTF13,CBF3C high -> Gene YOL118C high  (13%, 97.5%)
Gene YHM1 high,Gene YOL118C high -> Gene CTF13,CBF3C high  (13%, 95.122%)
Gene SRY1 high,Gene HIS5 high -> Gene YER175C high  (13%, 86.6667%)
Gene HIS5 high,Gene YER175C high -> Gene SRY1 high  (13%, 90.6977%)
Gene HIS4 high -> Gene SRY1 high,Gene HIS5 high  (13%, 81.25%)
Gene SRY1 high,Gene HIS5 high -> Gene HIS4 high  (13%, 86.6667%)
Gene SRY1 high,Gene HIS4 high -> Gene HIS5 high  (13%, 97.5%)
Gene HIS5 high,Gene HIS4 high -> Gene SRY1 high  (13%, 95.122%)
Gene SRY1 high,Gene YMR097C high -> Gene YER175C high  (13%, 90.6977%)
Gene YER175C high,Gene YMR097C high -> Gene SRY1 high  (13%, 82.9787%)
Gene SRY1 high,Gene YPL033C high -> Gene YER175C high  (13%, 86.6667%)
Gene YER175C high,Gene YPL033C high -> Gene SRY1 high  (13%, 86.6667%)
Gene SRY1 high,Gene YPL250C high -> Gene YER175C high  (13%, 97.5%)
Gene YER175C high,Gene YPL250C high -> Gene SRY1 high  (13%, 81.25%)
Gene SRY1 high,Gene RIB5 high -> Gene ARG5,6 high  (13%, 88.6364%)
Gene SRY1 high,Gene ARG5,6 high -> Gene RIB5 high  (13%, 86.6667%)
Gene RIB5 high,Gene ARG5,6 high -> Gene SRY1 high  (13%, 92.8571%)
Gene HIS4 high -> Gene SRY1 high,Gene CPA2 high  (13%, 81.25%)
Gene SRY1 high,Gene CPA2 high -> Gene HIS4 high  (13%, 84.7826%)
Gene SRY1 high,Gene HIS4 high -> Gene CPA2 high  (13%, 97.5%)
Gene CPA2 high,Gene HIS4 high -> Gene SRY1 high  (13%, 90.6977%)
Gene SRY1 high,Gene ARG5,6 high -> Gene LYS1 high  (13%, 86.6667%)
Gene SRY1 high,Gene LYS1 high -> Gene ARG5,6 high  (13%, 81.25%)
Gene ARG5,6 high,Gene LYS1 high -> Gene SRY1 high  (13%, 82.9787%)
Gene HIS4 high -> Gene SRY1 high,Gene ARG5,6 high  (13%, 81.25%)
Gene SRY1 high,Gene ARG5,6 high -> Gene HIS4 high  (13%, 86.6667%)
Gene SRY1 high,Gene HIS4 high -> Gene ARG5,6 high  (13%, 97.5%)
Gene ARG5,6 high,Gene HIS4 high -> Gene SRY1 high  (13%, 90.6977%)
Gene SRY1 high,Gene YBR147W high -> Gene CTF13,CBF3C high  (13%, 90.6977%)
Gene SRY1 high,Gene YBR147W high -> Gene LYS1 high  (13%, 90.6977%)
Gene SRY1 high,Gene LYS1 high -> Gene YBR147W high  (13%, 81.25%)
Gene YBR147W high,Gene LYS1 high -> Gene SRY1 high  (13%, 84.7826%)
Gene SRY1 high,Gene YIL117C high -> Gene CTF13,CBF3C high  (13%, 90.6977%)
Gene YIL117C high,Gene CTF13,CBF3C high -> Gene SRY1 high  (13%, 81.25%)
