Rule   (Support, Confidence) 
Gene YGL117W high,Gene YMR095C high,Gene YJR109C high,Gene YMR096W high -> Gene YOL118C high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene YMR095C high,Gene YJR109C high,Gene YOL118C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high,Gene YOL118C high -> Gene YJR109C high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene YJR109C high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YJR109C high,Gene YMR096W high,Gene YOL118C high -> Gene YGL117W high  (15.6667%, 95.9184%)
Gene YGL117W high,Gene YJR109C high -> Gene YMR095C high,Gene YMR096W high,Gene YOL058W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YOL058W high -> Gene YMR095C high,Gene YJR109C high,Gene YMR096W high  (15.6667%, 90.3846%)
Gene YMR095C high,Gene YOL058W high -> Gene YGL117W high,Gene YJR109C high,Gene YMR096W high  (15.6667%, 88.6792%)
Gene YJR109C high,Gene YOL058W high -> Gene YGL117W high,Gene YMR095C high,Gene YMR096W high  (15.6667%, 94%)
Gene YMR096W high,Gene YOL058W high -> Gene YGL117W high,Gene YMR095C high,Gene YJR109C high  (15.6667%, 85.4545%)
Gene YGL117W high,Gene YMR095C high,Gene YJR109C high -> Gene YMR096W high,Gene YOL058W high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene YMR095C high,Gene YOL058W high -> Gene YJR109C high,Gene YMR096W high  (15.6667%, 95.9184%)
Gene YGL117W high,Gene YJR109C high,Gene YMR096W high -> Gene YMR095C high,Gene YOL058W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YJR109C high,Gene YOL058W high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR096W high,Gene YOL058W high -> Gene YMR095C high,Gene YJR109C high  (15.6667%, 92.1569%)
Gene YMR095C high,Gene YJR109C high,Gene YOL058W high -> Gene YGL117W high,Gene YMR096W high  (15.6667%, 94%)
Gene YMR095C high,Gene YMR096W high,Gene YOL058W high -> Gene YGL117W high,Gene YJR109C high  (15.6667%, 88.6792%)
Gene YJR109C high,Gene YMR096W high,Gene YOL058W high -> Gene YGL117W high,Gene YMR095C high  (15.6667%, 94%)
Gene YGL117W high,Gene YMR095C high,Gene YJR109C high,Gene YMR096W high -> Gene YOL058W high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene YMR095C high,Gene YJR109C high,Gene YOL058W high -> Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high,Gene YOL058W high -> Gene YJR109C high  (15.6667%, 95.9184%)
Gene YGL117W high,Gene YJR109C high,Gene YMR096W high,Gene YOL058W high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YJR109C high,Gene YMR096W high,Gene YOL058W high -> Gene YGL117W high  (15.6667%, 94%)
Gene YGL117W high,Gene YMR094W high -> Gene YMR095C high,Gene YJR025C high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YJR025C high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 95.9184%)
Gene YMR095C high,Gene YJR025C high -> Gene YGL117W high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 87.037%)
Gene YMR094W high,Gene YJR025C high -> Gene YGL117W high,Gene YMR095C high,Gene YMR096W high  (15.6667%, 88.6792%)
Gene YJR025C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR095C high,Gene YMR094W high  (15.6667%, 85.4545%)
Gene YGL117W high,Gene YMR095C high,Gene YMR094W high -> Gene YJR025C high,Gene YMR096W high  (15.6667%, 83.9286%)
Gene YGL117W high,Gene YMR095C high,Gene YJR025C high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR094W high,Gene YJR025C high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high,Gene YJR025C high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YJR025C high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (15.6667%, 95.9184%)
Gene YMR095C high,Gene YMR094W high,Gene YJR025C high -> Gene YGL117W high,Gene YMR096W high  (15.6667%, 88.6792%)
Gene YMR095C high,Gene YJR025C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR094W high  (15.6667%, 88.6792%)
Gene YMR094W high,Gene YJR025C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR095C high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene YMR095C high,Gene YMR094W high,Gene YJR025C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR095C high,Gene YMR094W high,Gene YMR096W high -> Gene YJR025C high  (15.6667%, 83.9286%)
Gene YGL117W high,Gene YMR095C high,Gene YJR025C high,Gene YMR096W high -> Gene YMR094W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR094W high,Gene YJR025C high,Gene YMR096W high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YMR094W high,Gene YJR025C high,Gene YMR096W high -> Gene YGL117W high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene YIR034C high -> Gene YMR095C high,Gene YMR096W high,Gene YOL118C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YOL118C high -> Gene YMR095C high,Gene YIR034C high,Gene YMR096W high  (15.6667%, 90.3846%)
Gene YMR095C high,Gene YIR034C high -> Gene YGL117W high,Gene YMR096W high,Gene YOL118C high  (15.6667%, 82.4561%)
Gene YIR034C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR095C high,Gene YOL118C high  (15.6667%, 82.4561%)
Gene YIR034C high,Gene YOL118C high -> Gene YGL117W high,Gene YMR095C high,Gene YMR096W high  (15.6667%, 92.1569%)
Gene YMR096W high,Gene YOL118C high -> Gene YGL117W high,Gene YMR095C high,Gene YIR034C high  (15.6667%, 82.4561%)
Gene YGL117W high,Gene YMR095C high,Gene YIR034C high -> Gene YMR096W high,Gene YOL118C high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene YMR095C high,Gene YOL118C high -> Gene YIR034C high,Gene YMR096W high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high,Gene YOL118C high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene YIR034C high,Gene YOL118C high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high,Gene YIR034C high  (15.6667%, 90.3846%)
Gene YMR095C high,Gene YIR034C high,Gene YMR096W high -> Gene YGL117W high,Gene YOL118C high  (15.6667%, 83.9286%)
Gene YMR095C high,Gene YIR034C high,Gene YOL118C high -> Gene YGL117W high,Gene YMR096W high  (15.6667%, 95.9184%)
Gene YMR095C high,Gene YMR096W high,Gene YOL118C high -> Gene YGL117W high,Gene YIR034C high  (15.6667%, 83.9286%)
Gene YIR034C high,Gene YMR096W high,Gene YOL118C high -> Gene YGL117W high,Gene YMR095C high  (15.6667%, 95.9184%)
Gene YGL117W high,Gene YMR095C high,Gene YIR034C high,Gene YMR096W high -> Gene YOL118C high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene YMR095C high,Gene YIR034C high,Gene YOL118C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high,Gene YOL118C high -> Gene YIR034C high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene YIR034C high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YIR034C high,Gene YMR096W high,Gene YOL118C high -> Gene YGL117W high  (15.6667%, 95.9184%)
Gene YGL117W high,Gene YJR109C high -> Gene YMR094W high,Gene YHR029C high,Gene YMR096W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YMR094W high -> Gene YJR109C high,Gene YHR029C high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YHR029C high -> Gene YJR109C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 88.6792%)
Gene YJR109C high,Gene YMR094W high -> Gene YGL117W high,Gene YHR029C high,Gene YMR096W high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YHR029C high -> Gene YGL117W high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 94%)
Gene YMR094W high,Gene YHR029C high -> Gene YGL117W high,Gene YJR109C high,Gene YMR096W high  (15.6667%, 83.9286%)
Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high,Gene YJR109C high,Gene YMR094W high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YJR109C high,Gene YMR094W high -> Gene YHR029C high,Gene YMR096W high  (15.6667%, 94%)
Gene YGL117W high,Gene YJR109C high,Gene YHR029C high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YJR109C high,Gene YMR096W high -> Gene YMR094W high,Gene YHR029C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YMR094W high,Gene YHR029C high -> Gene YJR109C high,Gene YMR096W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YMR094W high,Gene YMR096W high -> Gene YJR109C high,Gene YHR029C high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YHR029C high,Gene YMR096W high -> Gene YJR109C high,Gene YMR094W high  (15.6667%, 90.3846%)
Gene YJR109C high,Gene YMR094W high,Gene YHR029C high -> Gene YGL117W high,Gene YMR096W high  (15.6667%, 94%)
Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YGL117W high,Gene YHR029C high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR094W high  (15.6667%, 94%)
Gene YMR094W high,Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high,Gene YJR109C high  (15.6667%, 83.9286%)
Gene YGL117W high,Gene YJR109C high,Gene YMR094W high,Gene YHR029C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YHR029C high  (15.6667%, 94%)
Gene YGL117W high,Gene YJR109C high,Gene YHR029C high,Gene YMR096W high -> Gene YMR094W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR094W high,Gene YHR029C high,Gene YMR096W high -> Gene YJR109C high  (15.6667%, 92.1569%)
Gene YJR109C high,Gene YMR094W high,Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high  (15.6667%, 94%)
Gene YER175C high,Gene YHR071W high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 88.6792%)
Gene YMR095C high,Gene YHR071W high -> Gene YER175C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YHR071W high,Gene YMR094W high -> Gene YER175C high,Gene YMR095C high,Gene YMR096W high  (15.6667%, 82.4561%)
Gene YER175C high,Gene YMR095C high,Gene YHR071W high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 95.9184%)
Gene YER175C high,Gene YHR071W high,Gene YMR094W high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 97.9167%)
Gene YER175C high,Gene YHR071W high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (15.6667%, 90.3846%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high -> Gene YER175C high,Gene YMR096W high  (15.6667%, 85.4545%)
Gene YMR095C high,Gene YHR071W high,Gene YMR096W high -> Gene YER175C high,Gene YMR094W high  (15.6667%, 82.4561%)
Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YER175C high,Gene YMR095C high  (15.6667%, 83.9286%)
Gene YER175C high,Gene YMR095C high,Gene YHR071W high,Gene YMR094W high -> Gene YMR096W high  (15.6667%, 100%)
Gene YER175C high,Gene YMR095C high,Gene YHR071W high,Gene YMR096W high -> Gene YMR094W high  (15.6667%, 95.9184%)
Gene YER175C high,Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high  (15.6667%, 97.9167%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YER175C high  (15.6667%, 87.037%)
Gene YMR095C high,Gene YHR071W high -> Gene YMR094W high,Gene YBR047W high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YHR071W high,Gene YMR094W high -> Gene YMR095C high,Gene YBR047W high,Gene YMR096W high  (15.6667%, 82.4561%)
Gene YHR071W high,Gene YBR047W high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 94%)
Gene YMR094W high,Gene YBR047W high -> Gene YMR095C high,Gene YHR071W high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high -> Gene YBR047W high,Gene YMR096W high  (15.6667%, 85.4545%)
Gene YMR095C high,Gene YHR071W high,Gene YBR047W high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 97.9167%)
Gene YMR095C high,Gene YHR071W high,Gene YMR096W high -> Gene YMR094W high,Gene YBR047W high  (15.6667%, 82.4561%)
Gene YMR095C high,Gene YMR094W high,Gene YBR047W high -> Gene YHR071W high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YHR071W high,Gene YMR094W high,Gene YBR047W high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high,Gene YBR047W high  (15.6667%, 83.9286%)
Gene YHR071W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (15.6667%, 94%)
Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high,Gene YHR071W high  (15.6667%, 81.0345%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high,Gene YBR047W high -> Gene YMR096W high  (15.6667%, 100%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YBR047W high  (15.6667%, 87.037%)
Gene YMR095C high,Gene YHR071W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR094W high  (15.6667%, 97.9167%)
Gene YMR095C high,Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YHR071W high  (15.6667%, 81.0345%)
Gene YHR071W high,Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YHR071W high -> Gene YMR094W high,Gene YHR029C high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YMR095C high,Gene YHR029C high -> Gene YHR071W high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 82.4561%)
Gene YHR071W high,Gene YMR094W high -> Gene YMR095C high,Gene YHR029C high,Gene YMR096W high  (15.6667%, 82.4561%)
Gene YHR071W high,Gene YHR029C high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 95.9184%)
Gene YMR094W high,Gene YHR029C high -> Gene YMR095C high,Gene YHR071W high,Gene YMR096W high  (15.6667%, 83.9286%)
Gene YHR029C high,Gene YMR096W high -> Gene YMR095C high,Gene YHR071W high,Gene YMR094W high  (15.6667%, 81.0345%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high -> Gene YHR029C high,Gene YMR096W high  (15.6667%, 85.4545%)
Gene YMR095C high,Gene YHR071W high,Gene YHR029C high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 100%)
Gene YMR095C high,Gene YHR071W high,Gene YMR096W high -> Gene YMR094W high,Gene YHR029C high  (15.6667%, 82.4561%)
Gene YMR095C high,Gene YMR094W high,Gene YHR029C high -> Gene YHR071W high,Gene YMR096W high  (15.6667%, 83.9286%)
Gene YMR095C high,Gene YHR029C high,Gene YMR096W high -> Gene YHR071W high,Gene YMR094W high  (15.6667%, 82.4561%)
Gene YHR071W high,Gene YMR094W high,Gene YHR029C high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high,Gene YHR029C high  (15.6667%, 83.9286%)
Gene YHR071W high,Gene YHR029C high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (15.6667%, 97.9167%)
Gene YMR094W high,Gene YHR029C high,Gene YMR096W high -> Gene YMR095C high,Gene YHR071W high  (15.6667%, 83.9286%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high,Gene YHR029C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YMR095C high,Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YHR029C high  (15.6667%, 87.037%)
Gene YMR095C high,Gene YHR071W high,Gene YHR029C high,Gene YMR096W high -> Gene YMR094W high  (15.6667%, 100%)
Gene YMR095C high,Gene YMR094W high,Gene YHR029C high,Gene YMR096W high -> Gene YHR071W high  (15.6667%, 83.9286%)
Gene YHR071W high,Gene YMR094W high,Gene YHR029C high,Gene YMR096W high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YIR034C high -> Gene YJR109C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 82.4561%)
Gene YJR109C high,Gene YMR094W high -> Gene YMR095C high,Gene YIR034C high,Gene YMR096W high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YIR034C high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 90.3846%)
Gene YMR094W high,Gene YIR034C high -> Gene YMR095C high,Gene YJR109C high,Gene YMR096W high  (15.6667%, 92.1569%)
Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high,Gene YJR109C high,Gene YMR094W high  (15.6667%, 82.4561%)
Gene YMR095C high,Gene YJR109C high,Gene YMR094W high -> Gene YIR034C high,Gene YMR096W high  (15.6667%, 83.9286%)
Gene YMR095C high,Gene YJR109C high,Gene YIR034C high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 94%)
Gene YMR095C high,Gene YMR094W high,Gene YIR034C high -> Gene YJR109C high,Gene YMR096W high  (15.6667%, 92.1569%)
Gene YMR095C high,Gene YIR034C high,Gene YMR096W high -> Gene YJR109C high,Gene YMR094W high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YMR094W high,Gene YIR034C high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high,Gene YIR034C high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (15.6667%, 94%)
Gene YMR094W high,Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high,Gene YJR109C high  (15.6667%, 92.1569%)
Gene YMR095C high,Gene YJR109C high,Gene YMR094W high,Gene YIR034C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YMR095C high,Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YIR034C high  (15.6667%, 83.9286%)
Gene YMR095C high,Gene YJR109C high,Gene YIR034C high,Gene YMR096W high -> Gene YMR094W high  (15.6667%, 94%)
Gene YMR095C high,Gene YMR094W high,Gene YIR034C high,Gene YMR096W high -> Gene YJR109C high  (15.6667%, 92.1569%)
Gene YJR109C high,Gene YMR094W high,Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high  (15.6667%, 100%)
Gene YJR109C high,Gene YMR094W high -> Gene YMR095C high,Gene YMR096W high,Gene YOL118C high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YOL118C high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 90.3846%)
Gene YMR094W high,Gene YOL118C high -> Gene YMR095C high,Gene YJR109C high,Gene YMR096W high  (15.6667%, 87.037%)
Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high,Gene YJR109C high,Gene YMR094W high  (15.6667%, 82.4561%)
Gene YMR095C high,Gene YJR109C high,Gene YMR094W high -> Gene YMR096W high,Gene YOL118C high  (15.6667%, 83.9286%)
Gene YMR095C high,Gene YJR109C high,Gene YOL118C high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 95.9184%)
Gene YMR095C high,Gene YMR094W high,Gene YOL118C high -> Gene YJR109C high,Gene YMR096W high  (15.6667%, 88.6792%)
Gene YMR095C high,Gene YMR096W high,Gene YOL118C high -> Gene YJR109C high,Gene YMR094W high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high,Gene YOL118C high  (15.6667%, 83.9286%)
Gene YJR109C high,Gene YMR094W high,Gene YOL118C high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YJR109C high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high,Gene YMR094W high  (15.6667%, 95.9184%)
Gene YMR094W high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high,Gene YJR109C high  (15.6667%, 88.6792%)
Gene YMR095C high,Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YOL118C high  (15.6667%, 83.9286%)
Gene YMR095C high,Gene YJR109C high,Gene YMR094W high,Gene YOL118C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YMR095C high,Gene YJR109C high,Gene YMR096W high,Gene YOL118C high -> Gene YMR094W high  (15.6667%, 95.9184%)
Gene YMR095C high,Gene YMR094W high,Gene YMR096W high,Gene YOL118C high -> Gene YJR109C high  (15.6667%, 90.3846%)
Gene YJR109C high,Gene YMR094W high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YIR034C high -> Gene YMR094W high,Gene YBR047W high,Gene YMR096W high  (15.6667%, 82.4561%)
Gene YMR094W high,Gene YIR034C high -> Gene YMR095C high,Gene YBR047W high,Gene YMR096W high  (15.6667%, 92.1569%)
Gene YMR094W high,Gene YBR047W high -> Gene YMR095C high,Gene YIR034C high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YIR034C high,Gene YBR047W high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (15.6667%, 95.9184%)
Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high,Gene YBR047W high  (15.6667%, 82.4561%)
Gene YMR095C high,Gene YMR094W high,Gene YIR034C high -> Gene YBR047W high,Gene YMR096W high  (15.6667%, 92.1569%)
Gene YMR095C high,Gene YMR094W high,Gene YBR047W high -> Gene YIR034C high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YMR095C high,Gene YIR034C high,Gene YBR047W high -> Gene YMR094W high,Gene YMR096W high  (15.6667%, 97.9167%)
Gene YMR095C high,Gene YIR034C high,Gene YMR096W high -> Gene YMR094W high,Gene YBR047W high  (15.6667%, 83.9286%)
Gene YMR094W high,Gene YIR034C high,Gene YBR047W high -> Gene YMR095C high,Gene YMR096W high  (15.6667%, 100%)
Gene YMR094W high,Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high,Gene YBR047W high  (15.6667%, 92.1569%)
Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high,Gene YIR034C high  (15.6667%, 81.0345%)
Gene YIR034C high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (15.6667%, 95.9184%)
